slug,market_id,question,winner,start_unix,end_unix,start_iso,end_iso,closed,active,archived,endDate,closedTime,outcomes,outcomePrices,volume,liquidity,url
btc-updown-5m-1774734900,1748613,"Bitcoin Up or Down - March 28, 5:55PM-6:00PM ET",Up,1774734900,1774735200,2026-03-28T21:55:00.000Z,2026-03-28T22:00:00.000Z,true,true,false,2026-03-28T22:00:00Z,2026-03-28 22:01:06+00,Up|Down,1|0,141932.58095400012,,https://polymarket.com/event/btc-updown-5m-1774734900
btc-updown-5m-1774735200,1748858,"Bitcoin Up or Down - March 28, 6:00PM-6:05PM ET",Up,1774735200,1774735500,2026-03-28T22:00:00.000Z,2026-03-28T22:05:00.000Z,true,true,false,2026-03-28T22:05:00Z,2026-03-28 22:05:26+00,Up|Down,1|0,151437.32957100027,,https://polymarket.com/event/btc-updown-5m-1774735200
btc-updown-5m-1774735500,1748894,"Bitcoin Up or Down - March 28, 6:05PM-6:10PM ET",Down,1774735500,1774735800,2026-03-28T22:05:00.000Z,2026-03-28T22:10:00.000Z,true,true,false,2026-03-28T22:10:00Z,2026-03-28 22:10:24+00,Up|Down,0|1,138497.9338609999,,https://polymarket.com/event/btc-updown-5m-1774735500
btc-updown-5m-1774735800,1748898,"Bitcoin Up or Down - March 28, 6:10PM-6:15PM ET",Down,1774735800,1774736100,2026-03-28T22:10:00.000Z,2026-03-28T22:15:00.000Z,true,true,false,2026-03-28T22:15:00Z,2026-03-28 22:15:28+00,Up|Down,0|1,115884.88237199996,,https://polymarket.com/event/btc-updown-5m-1774735800
btc-updown-5m-1774736100,1749076,"Bitcoin Up or Down - March 28, 6:15PM-6:20PM ET",Up,1774736100,1774736400,2026-03-28T22:15:00.000Z,2026-03-28T22:20:00.000Z,true,true,false,2026-03-28T22:20:00Z,2026-03-28 22:20:24+00,Up|Down,1|0,145927.27039500052,,https://polymarket.com/event/btc-updown-5m-1774736100
btc-updown-5m-1774736400,1749128,"Bitcoin Up or Down - March 28, 6:20PM-6:25PM ET",Up,1774736400,1774736700,2026-03-28T22:20:00.000Z,2026-03-28T22:25:00.000Z,true,true,false,2026-03-28T22:25:00Z,2026-03-28 22:25:34+00,Up|Down,1|0,110224.72697699988,,https://polymarket.com/event/btc-updown-5m-1774736400
btc-updown-5m-1774736700,1749423,"Bitcoin Up or Down - March 28, 6:25PM-6:30PM ET",Up,1774736700,1774737000,2026-03-28T22:25:00.000Z,2026-03-28T22:30:00.000Z,true,true,false,2026-03-28T22:30:00Z,2026-03-28 22:30:26+00,Up|Down,1|0,363742.91280199937,,https://polymarket.com/event/btc-updown-5m-1774736700
btc-updown-5m-1774737000,1749429,"Bitcoin Up or Down - March 28, 6:30PM-6:35PM ET",Down,1774737000,1774737300,2026-03-28T22:30:00.000Z,2026-03-28T22:35:00.000Z,true,true,false,2026-03-28T22:35:00Z,2026-03-28 22:35:54+00,Up|Down,0|1,100798.0879959998,,https://polymarket.com/event/btc-updown-5m-1774737000
btc-updown-5m-1774737300,1749458,"Bitcoin Up or Down - March 28, 6:35PM-6:40PM ET",Up,1774737300,1774737600,2026-03-28T22:35:00.000Z,2026-03-28T22:40:00.000Z,true,true,false,2026-03-28T22:40:00Z,2026-03-28 22:40:24+00,Up|Down,1|0,102548.15295099991,,https://polymarket.com/event/btc-updown-5m-1774737300
btc-updown-5m-1774737600,1749466,"Bitcoin Up or Down - March 28, 6:40PM-6:45PM ET",Down,1774737600,1774737900,2026-03-28T22:40:00.000Z,2026-03-28T22:45:00.000Z,true,true,false,2026-03-28T22:45:00Z,2026-03-28 22:45:24+00,Up|Down,0|1,83179.57217800018,,https://polymarket.com/event/btc-updown-5m-1774737600
btc-updown-5m-1774737900,1749481,"Bitcoin Up or Down - March 28, 6:45PM-6:50PM ET",Up,1774737900,1774738200,2026-03-28T22:45:00.000Z,2026-03-28T22:50:00.000Z,true,true,false,2026-03-28T22:50:00Z,2026-03-28 22:50:52+00,Up|Down,1|0,123139.62709999962,,https://polymarket.com/event/btc-updown-5m-1774737900
btc-updown-5m-1774738200,1749487,"Bitcoin Up or Down - March 28, 6:50PM-6:55PM ET",Up,1774738200,1774738500,2026-03-28T22:50:00.000Z,2026-03-28T22:55:00.000Z,true,true,false,2026-03-28T22:55:00Z,2026-03-28 22:55:32+00,Up|Down,1|0,113582.64887499987,,https://polymarket.com/event/btc-updown-5m-1774738200
btc-updown-5m-1774738500,1749600,"Bitcoin Up or Down - March 28, 6:55PM-7:00PM ET",Down,1774738500,1774738800,2026-03-28T22:55:00.000Z,2026-03-28T23:00:00.000Z,true,true,false,2026-03-28T23:00:00Z,2026-03-28 23:00:26+00,Up|Down,0|1,68867.71922399996,,https://polymarket.com/event/btc-updown-5m-1774738500
btc-updown-5m-1774738800,1749826,"Bitcoin Up or Down - March 28, 7:00PM-7:05PM ET",Down,1774738800,1774739100,2026-03-28T23:00:00.000Z,2026-03-28T23:05:00.000Z,true,true,false,2026-03-28T23:05:00Z,2026-03-28 23:05:24+00,Up|Down,0|1,172726.7859099998,,https://polymarket.com/event/btc-updown-5m-1774738800
btc-updown-5m-1774739100,1749878,"Bitcoin Up or Down - March 28, 7:05PM-7:10PM ET",Down,1774739100,1774739400,2026-03-28T23:05:00.000Z,2026-03-28T23:10:00.000Z,true,true,false,2026-03-28T23:10:00Z,2026-03-28 23:10:28+00,Up|Down,0|1,91855.36695499979,,https://polymarket.com/event/btc-updown-5m-1774739100
btc-updown-5m-1774739400,1749884,"Bitcoin Up or Down - March 28, 7:10PM-7:15PM ET",Down,1774739400,1774739700,2026-03-28T23:10:00.000Z,2026-03-28T23:15:00.000Z,true,true,false,2026-03-28T23:15:00Z,2026-03-28 23:15:24+00,Up|Down,0|1,269188.1901439996,,https://polymarket.com/event/btc-updown-5m-1774739400
btc-updown-5m-1774739700,1750085,"Bitcoin Up or Down - March 28, 7:15PM-7:20PM ET",Down,1774739700,1774740000,2026-03-28T23:15:00.000Z,2026-03-28T23:20:00.000Z,true,true,false,2026-03-28T23:20:00Z,2026-03-28 23:20:26+00,Up|Down,0|1,172296.15181900037,,https://polymarket.com/event/btc-updown-5m-1774739700
btc-updown-5m-1774740000,1750104,"Bitcoin Up or Down - March 28, 7:20PM-7:25PM ET",Up,1774740000,1774740300,2026-03-28T23:20:00.000Z,2026-03-28T23:25:00.000Z,true,true,false,2026-03-28T23:25:00Z,2026-03-28 23:25:22+00,Up|Down,1|0,120686.90719700059,,https://polymarket.com/event/btc-updown-5m-1774740000
btc-updown-5m-1774740300,1750122,"Bitcoin Up or Down - March 28, 7:25PM-7:30PM ET",Down,1774740300,1774740600,2026-03-28T23:25:00.000Z,2026-03-28T23:30:00.000Z,true,true,false,2026-03-28T23:30:00Z,2026-03-28 23:30:30+00,Up|Down,0|1,151405.32520100006,,https://polymarket.com/event/btc-updown-5m-1774740300
btc-updown-5m-1774740600,1750140,"Bitcoin Up or Down - March 28, 7:30PM-7:35PM ET",Up,1774740600,1774740900,2026-03-28T23:30:00.000Z,2026-03-28T23:35:00.000Z,true,true,false,2026-03-28T23:35:00Z,2026-03-28 23:35:54+00,Up|Down,1|0,105268.25433499992,,https://polymarket.com/event/btc-updown-5m-1774740600
btc-updown-5m-1774740900,1750169,"Bitcoin Up or Down - March 28, 7:35PM-7:40PM ET",Down,1774740900,1774741200,2026-03-28T23:35:00.000Z,2026-03-28T23:40:00.000Z,true,true,false,2026-03-28T23:40:00Z,2026-03-28 23:40:22+00,Up|Down,0|1,95292.80939000004,,https://polymarket.com/event/btc-updown-5m-1774740900
btc-updown-5m-1774741200,1750185,"Bitcoin Up or Down - March 28, 7:40PM-7:45PM ET",Down,1774741200,1774741500,2026-03-28T23:40:00.000Z,2026-03-28T23:45:00.000Z,true,true,false,2026-03-28T23:45:00Z,2026-03-28 23:45:28+00,Up|Down,0|1,110812.57336399976,,https://polymarket.com/event/btc-updown-5m-1774741200
btc-updown-5m-1774741500,1750235,"Bitcoin Up or Down - March 28, 7:45PM-7:50PM ET",Down,1774741500,1774741800,2026-03-28T23:45:00.000Z,2026-03-28T23:50:00.000Z,true,true,false,2026-03-28T23:50:00Z,2026-03-28 23:50:24+00,Up|Down,0|1,117750.57884000006,,https://polymarket.com/event/btc-updown-5m-1774741500
btc-updown-5m-1774741800,1750252,"Bitcoin Up or Down - March 28, 7:50PM-7:55PM ET",Down,1774741800,1774742100,2026-03-28T23:50:00.000Z,2026-03-28T23:55:00.000Z,true,true,false,2026-03-28T23:55:00Z,2026-03-28 23:55:22+00,Up|Down,0|1,110831.79419599989,,https://polymarket.com/event/btc-updown-5m-1774741800
btc-updown-5m-1774742100,1750275,"Bitcoin Up or Down - March 28, 7:55PM-8:00PM ET",Up,1774742100,1774742400,2026-03-28T23:55:00.000Z,2026-03-29T00:00:00.000Z,true,true,false,2026-03-29T00:00:00Z,2026-03-29 00:00:36+00,Up|Down,1|0,92352.65284699973,,https://polymarket.com/event/btc-updown-5m-1774742100
btc-updown-5m-1774742400,1750483,"Bitcoin Up or Down - March 28, 8:00PM-8:05PM ET",Up,1774742400,1774742700,2026-03-29T00:00:00.000Z,2026-03-29T00:05:00.000Z,true,true,false,2026-03-29T00:05:00Z,2026-03-29 00:05:24+00,Up|Down,1|0,188848.74993600047,,https://polymarket.com/event/btc-updown-5m-1774742400
btc-updown-5m-1774742700,1750528,"Bitcoin Up or Down - March 28, 8:05PM-8:10PM ET",Down,1774742700,1774743000,2026-03-29T00:05:00.000Z,2026-03-29T00:10:00.000Z,true,true,false,2026-03-29T00:10:00Z,2026-03-29 00:10:24+00,Up|Down,0|1,121373.9647389994,,https://polymarket.com/event/btc-updown-5m-1774742700
btc-updown-5m-1774743000,1750534,"Bitcoin Up or Down - March 28, 8:10PM-8:15PM ET",Up,1774743000,1774743300,2026-03-29T00:10:00.000Z,2026-03-29T00:15:00.000Z,true,true,false,2026-03-29T00:15:00Z,2026-03-29 00:15:24+00,Up|Down,1|0,94800.06225299952,,https://polymarket.com/event/btc-updown-5m-1774743000
btc-updown-5m-1774743300,1750736,"Bitcoin Up or Down - March 28, 8:15PM-8:20PM ET",Up,1774743300,1774743600,2026-03-29T00:15:00.000Z,2026-03-29T00:20:00.000Z,true,true,false,2026-03-29T00:20:00Z,2026-03-29 00:20:26+00,Up|Down,1|0,126041.39008999977,,https://polymarket.com/event/btc-updown-5m-1774743300
btc-updown-5m-1774743600,1750740,"Bitcoin Up or Down - March 28, 8:20PM-8:25PM ET",Down,1774743600,1774743900,2026-03-29T00:20:00.000Z,2026-03-29T00:25:00.000Z,true,true,false,2026-03-29T00:25:00Z,2026-03-29 00:25:56+00,Up|Down,0|1,208212.99351400038,,https://polymarket.com/event/btc-updown-5m-1774743600
btc-updown-5m-1774743900,1750758,"Bitcoin Up or Down - March 28, 8:25PM-8:30PM ET",Up,1774743900,1774744200,2026-03-29T00:25:00.000Z,2026-03-29T00:30:00.000Z,true,true,false,2026-03-29T00:30:00Z,2026-03-29 00:30:24+00,Up|Down,1|0,97834.59638100017,,https://polymarket.com/event/btc-updown-5m-1774743900
btc-updown-5m-1774744200,1750768,"Bitcoin Up or Down - March 28, 8:30PM-8:35PM ET",Up,1774744200,1774744500,2026-03-29T00:30:00.000Z,2026-03-29T00:35:00.000Z,true,true,false,2026-03-29T00:35:00Z,2026-03-29 00:35:24+00,Up|Down,1|0,101955.08098599983,,https://polymarket.com/event/btc-updown-5m-1774744200
btc-updown-5m-1774744500,1750814,"Bitcoin Up or Down - March 28, 8:35PM-8:40PM ET",Down,1774744500,1774744800,2026-03-29T00:35:00.000Z,2026-03-29T00:40:00.000Z,true,true,false,2026-03-29T00:40:00Z,2026-03-29 00:40:30+00,Up|Down,0|1,101233.19365099983,,https://polymarket.com/event/btc-updown-5m-1774744500
btc-updown-5m-1774744800,1750824,"Bitcoin Up or Down - March 28, 8:40PM-8:45PM ET",Down,1774744800,1774745100,2026-03-29T00:40:00.000Z,2026-03-29T00:45:00.000Z,true,true,false,2026-03-29T00:45:00Z,2026-03-29 00:45:24+00,Up|Down,0|1,110244.70055599962,,https://polymarket.com/event/btc-updown-5m-1774744800
btc-updown-5m-1774745100,1750833,"Bitcoin Up or Down - March 28, 8:45PM-8:50PM ET",Up,1774745100,1774745400,2026-03-29T00:45:00.000Z,2026-03-29T00:50:00.000Z,true,true,false,2026-03-29T00:50:00Z,2026-03-29 00:50:26+00,Up|Down,1|0,80763.8473009998,,https://polymarket.com/event/btc-updown-5m-1774745100
btc-updown-5m-1774745400,1750845,"Bitcoin Up or Down - March 28, 8:50PM-8:55PM ET",Down,1774745400,1774745700,2026-03-29T00:50:00.000Z,2026-03-29T00:55:00.000Z,true,true,false,2026-03-29T00:55:00Z,2026-03-29 00:55:26+00,Up|Down,0|1,131011.21932400035,,https://polymarket.com/event/btc-updown-5m-1774745400
btc-updown-5m-1774745700,1750878,"Bitcoin Up or Down - March 28, 8:55PM-9:00PM ET",Up,1774745700,1774746000,2026-03-29T00:55:00.000Z,2026-03-29T01:00:00.000Z,true,true,false,2026-03-29T01:00:00Z,2026-03-29 01:00:24+00,Up|Down,1|0,133435.67547899994,,https://polymarket.com/event/btc-updown-5m-1774745700
btc-updown-5m-1774746000,1751071,"Bitcoin Up or Down - March 28, 9:00PM-9:05PM ET",Up,1774746000,1774746300,2026-03-29T01:00:00.000Z,2026-03-29T01:05:00.000Z,true,true,false,2026-03-29T01:05:00Z,2026-03-29 01:05:28+00,Up|Down,1|0,123382.62429799991,,https://polymarket.com/event/btc-updown-5m-1774746000
btc-updown-5m-1774746300,1751170,"Bitcoin Up or Down - March 28, 9:05PM-9:10PM ET",Down,1774746300,1774746600,2026-03-29T01:05:00.000Z,2026-03-29T01:10:00.000Z,true,true,false,2026-03-29T01:10:00Z,2026-03-29 01:10:36+00,Up|Down,0|1,236427.60231400063,,https://polymarket.com/event/btc-updown-5m-1774746300
btc-updown-5m-1774746600,1751180,"Bitcoin Up or Down - March 28, 9:10PM-9:15PM ET",Up,1774746600,1774746900,2026-03-29T01:10:00.000Z,2026-03-29T01:15:00.000Z,true,true,false,2026-03-29T01:15:00Z,2026-03-29 01:15:28+00,Up|Down,1|0,136322.9336739999,,https://polymarket.com/event/btc-updown-5m-1774746600
btc-updown-5m-1774746900,1751455,"Bitcoin Up or Down - March 28, 9:15PM-9:20PM ET",Up,1774746900,1774747200,2026-03-29T01:15:00.000Z,2026-03-29T01:20:00.000Z,true,true,false,2026-03-29T01:20:00Z,2026-03-29 01:20:26+00,Up|Down,1|0,118472.43269999958,,https://polymarket.com/event/btc-updown-5m-1774746900
btc-updown-5m-1774747200,1751466,"Bitcoin Up or Down - March 28, 9:20PM-9:25PM ET",Down,1774747200,1774747500,2026-03-29T01:20:00.000Z,2026-03-29T01:25:00.000Z,true,true,false,2026-03-29T01:25:00Z,2026-03-29 01:25:24+00,Up|Down,0|1,112429.91118200033,,https://polymarket.com/event/btc-updown-5m-1774747200
btc-updown-5m-1774747500,1751537,"Bitcoin Up or Down - March 28, 9:25PM-9:30PM ET",Up,1774747500,1774747800,2026-03-29T01:25:00.000Z,2026-03-29T01:30:00.000Z,true,true,false,2026-03-29T01:30:00Z,2026-03-29 01:30:26+00,Up|Down,1|0,104335.42835399981,,https://polymarket.com/event/btc-updown-5m-1774747500
btc-updown-5m-1774747800,1751547,"Bitcoin Up or Down - March 28, 9:30PM-9:35PM ET",Down,1774747800,1774748100,2026-03-29T01:30:00.000Z,2026-03-29T01:35:00.000Z,true,true,false,2026-03-29T01:35:00Z,2026-03-29 01:35:34+00,Up|Down,0|1,118747.74763099999,,https://polymarket.com/event/btc-updown-5m-1774747800
btc-updown-5m-1774748100,1751583,"Bitcoin Up or Down - March 28, 9:35PM-9:40PM ET",Down,1774748100,1774748400,2026-03-29T01:35:00.000Z,2026-03-29T01:40:00.000Z,true,true,false,2026-03-29T01:40:00Z,2026-03-29 01:40:26+00,Up|Down,0|1,97827.72095399995,,https://polymarket.com/event/btc-updown-5m-1774748100
btc-updown-5m-1774748400,1751593,"Bitcoin Up or Down - March 28, 9:40PM-9:45PM ET",Up,1774748400,1774748700,2026-03-29T01:40:00.000Z,2026-03-29T01:45:00.000Z,true,true,false,2026-03-29T01:45:00Z,2026-03-29 01:45:24+00,Up|Down,1|0,142605.63383,,https://polymarket.com/event/btc-updown-5m-1774748400
btc-updown-5m-1774748700,1751608,"Bitcoin Up or Down - March 28, 9:45PM-9:50PM ET",Up,1774748700,1774749000,2026-03-29T01:45:00.000Z,2026-03-29T01:50:00.000Z,true,true,false,2026-03-29T01:50:00Z,2026-03-29 01:50:24+00,Up|Down,1|0,102810.26742400005,,https://polymarket.com/event/btc-updown-5m-1774748700
btc-updown-5m-1774749000,1751615,"Bitcoin Up or Down - March 28, 9:50PM-9:55PM ET",Up,1774749000,1774749300,2026-03-29T01:50:00.000Z,2026-03-29T01:55:00.000Z,true,true,false,2026-03-29T01:55:00Z,2026-03-29 01:55:56+00,Up|Down,1|0,201183.44267599954,,https://polymarket.com/event/btc-updown-5m-1774749000
btc-updown-5m-1774749300,1751634,"Bitcoin Up or Down - March 28, 9:55PM-10:00PM ET",Up,1774749300,1774749600,2026-03-29T01:55:00.000Z,2026-03-29T02:00:00.000Z,true,true,false,2026-03-29T02:00:00Z,2026-03-29 02:00:26+00,Up|Down,1|0,122781.58034300007,,https://polymarket.com/event/btc-updown-5m-1774749300
btc-updown-5m-1774749600,1751798,"Bitcoin Up or Down - March 28, 10:00PM-10:05PM ET",Up,1774749600,1774749900,2026-03-29T02:00:00.000Z,2026-03-29T02:05:00.000Z,true,true,false,2026-03-29T02:05:00Z,2026-03-29 02:05:28+00,Up|Down,1|0,156934.07357800027,,https://polymarket.com/event/btc-updown-5m-1774749600
btc-updown-5m-1774749900,1751860,"Bitcoin Up or Down - March 28, 10:05PM-10:10PM ET",Up,1774749900,1774750200,2026-03-29T02:05:00.000Z,2026-03-29T02:10:00.000Z,true,true,false,2026-03-29T02:10:00Z,2026-03-29 02:10:24+00,Up|Down,1|0,136511.50775899977,,https://polymarket.com/event/btc-updown-5m-1774749900
btc-updown-5m-1774750200,1751869,"Bitcoin Up or Down - March 28, 10:10PM-10:15PM ET",Up,1774750200,1774750500,2026-03-29T02:10:00.000Z,2026-03-29T02:15:00.000Z,true,true,false,2026-03-29T02:15:00Z,2026-03-29 02:15:24+00,Up|Down,1|0,130986.46910800016,,https://polymarket.com/event/btc-updown-5m-1774750200
btc-updown-5m-1774750500,1752070,"Bitcoin Up or Down - March 28, 10:15PM-10:20PM ET",Down,1774750500,1774750800,2026-03-29T02:15:00.000Z,2026-03-29T02:20:00.000Z,true,true,false,2026-03-29T02:20:00Z,2026-03-29 02:20:32+00,Up|Down,0|1,202554.86239400003,,https://polymarket.com/event/btc-updown-5m-1774750500
btc-updown-5m-1774750800,1752073,"Bitcoin Up or Down - March 28, 10:20PM-10:25PM ET",Up,1774750800,1774751100,2026-03-29T02:20:00.000Z,2026-03-29T02:25:00.000Z,true,true,false,2026-03-29T02:25:00Z,2026-03-29 02:25:24+00,Up|Down,1|0,95219.34171299987,,https://polymarket.com/event/btc-updown-5m-1774750800
btc-updown-5m-1774751100,1752106,"Bitcoin Up or Down - March 28, 10:25PM-10:30PM ET",Down,1774751100,1774751400,2026-03-29T02:25:00.000Z,2026-03-29T02:30:00.000Z,true,true,false,2026-03-29T02:30:00Z,2026-03-29 02:30:54+00,Up|Down,0|1,100114.00432099984,,https://polymarket.com/event/btc-updown-5m-1774751100
btc-updown-5m-1774751400,1752114,"Bitcoin Up or Down - March 28, 10:30PM-10:35PM ET",Down,1774751400,1774751700,2026-03-29T02:30:00.000Z,2026-03-29T02:35:00.000Z,true,true,false,2026-03-29T02:35:00Z,2026-03-29 02:35:54+00,Up|Down,0|1,99447.03200099974,,https://polymarket.com/event/btc-updown-5m-1774751400
btc-updown-5m-1774751700,1752147,"Bitcoin Up or Down - March 28, 10:35PM-10:40PM ET",Up,1774751700,1774752000,2026-03-29T02:35:00.000Z,2026-03-29T02:40:00.000Z,true,true,false,2026-03-29T02:40:00Z,2026-03-29 02:40:24+00,Up|Down,1|0,83454.94800999985,,https://polymarket.com/event/btc-updown-5m-1774751700
btc-updown-5m-1774752000,1752158,"Bitcoin Up or Down - March 28, 10:40PM-10:45PM ET",Up,1774752000,1774752300,2026-03-29T02:40:00.000Z,2026-03-29T02:45:00.000Z,true,true,false,2026-03-29T02:45:00Z,2026-03-29 02:45:26+00,Up|Down,1|0,91062.24184299995,,https://polymarket.com/event/btc-updown-5m-1774752000
btc-updown-5m-1774752300,1752164,"Bitcoin Up or Down - March 28, 10:45PM-10:50PM ET",Up,1774752300,1774752600,2026-03-29T02:45:00.000Z,2026-03-29T02:50:00.000Z,true,true,false,2026-03-29T02:50:00Z,2026-03-29 02:50:24+00,Up|Down,1|0,122296.74211900025,,https://polymarket.com/event/btc-updown-5m-1774752300
btc-updown-5m-1774752600,1752179,"Bitcoin Up or Down - March 28, 10:50PM-10:55PM ET",Up,1774752600,1774752900,2026-03-29T02:50:00.000Z,2026-03-29T02:55:00.000Z,true,true,false,2026-03-29T02:55:00Z,2026-03-29 02:55:24+00,Up|Down,1|0,96355.84611099983,,https://polymarket.com/event/btc-updown-5m-1774752600
btc-updown-5m-1774752900,1752195,"Bitcoin Up or Down - March 28, 10:55PM-11:00PM ET",Up,1774752900,1774753200,2026-03-29T02:55:00.000Z,2026-03-29T03:00:00.000Z,true,true,false,2026-03-29T03:00:00Z,2026-03-29 03:00:28+00,Up|Down,1|0,154915.8146809997,,https://polymarket.com/event/btc-updown-5m-1774752900
btc-updown-5m-1774753200,1752349,"Bitcoin Up or Down - March 28, 11:00PM-11:05PM ET",Down,1774753200,1774753500,2026-03-29T03:00:00.000Z,2026-03-29T03:05:00.000Z,true,true,false,2026-03-29T03:05:00Z,2026-03-29 03:05:26+00,Up|Down,0|1,147559.91718299995,,https://polymarket.com/event/btc-updown-5m-1774753200
btc-updown-5m-1774753500,1752371,"Bitcoin Up or Down - March 28, 11:05PM-11:10PM ET",Up,1774753500,1774753800,2026-03-29T03:05:00.000Z,2026-03-29T03:10:00.000Z,true,true,false,2026-03-29T03:10:00Z,2026-03-29 03:10:24+00,Up|Down,1|0,137792.49603500008,,https://polymarket.com/event/btc-updown-5m-1774753500
btc-updown-5m-1774753800,1752375,"Bitcoin Up or Down - March 28, 11:10PM-11:15PM ET",Down,1774753800,1774754100,2026-03-29T03:10:00.000Z,2026-03-29T03:15:00.000Z,true,true,false,2026-03-29T03:15:00Z,2026-03-29 03:15:54+00,Up|Down,0|1,94344.8368209999,,https://polymarket.com/event/btc-updown-5m-1774753800
btc-updown-5m-1774754100,1752560,"Bitcoin Up or Down - March 28, 11:15PM-11:20PM ET",Up,1774754100,1774754400,2026-03-29T03:15:00.000Z,2026-03-29T03:20:00.000Z,true,true,false,2026-03-29T03:20:00Z,2026-03-29 03:20:54+00,Up|Down,1|0,168426.01631699968,,https://polymarket.com/event/btc-updown-5m-1774754100
btc-updown-5m-1774754400,1752580,"Bitcoin Up or Down - March 28, 11:20PM-11:25PM ET",Down,1774754400,1774754700,2026-03-29T03:20:00.000Z,2026-03-29T03:25:00.000Z,true,true,false,2026-03-29T03:25:00Z,2026-03-29 03:25:24+00,Up|Down,0|1,128042.65984100009,,https://polymarket.com/event/btc-updown-5m-1774754400
btc-updown-5m-1774754700,1752603,"Bitcoin Up or Down - March 28, 11:25PM-11:30PM ET",Down,1774754700,1774755000,2026-03-29T03:25:00.000Z,2026-03-29T03:30:00.000Z,true,true,false,2026-03-29T03:30:00Z,2026-03-29 03:30:26+00,Up|Down,0|1,101421.84948999995,,https://polymarket.com/event/btc-updown-5m-1774754700
btc-updown-5m-1774755000,1752614,"Bitcoin Up or Down - March 28, 11:30PM-11:35PM ET",Down,1774755000,1774755300,2026-03-29T03:30:00.000Z,2026-03-29T03:35:00.000Z,true,true,false,2026-03-29T03:35:00Z,2026-03-29 03:35:26+00,Up|Down,0|1,94931.77480499992,,https://polymarket.com/event/btc-updown-5m-1774755000
btc-updown-5m-1774755300,1752644,"Bitcoin Up or Down - March 28, 11:35PM-11:40PM ET",Up,1774755300,1774755600,2026-03-29T03:35:00.000Z,2026-03-29T03:40:00.000Z,true,true,false,2026-03-29T03:40:00Z,2026-03-29 03:40:26+00,Up|Down,1|0,85048.70970399966,,https://polymarket.com/event/btc-updown-5m-1774755300
btc-updown-5m-1774755600,1752649,"Bitcoin Up or Down - March 28, 11:40PM-11:45PM ET",Down,1774755600,1774755900,2026-03-29T03:40:00.000Z,2026-03-29T03:45:00.000Z,true,true,false,2026-03-29T03:45:00Z,2026-03-29 03:45:24+00,Up|Down,0|1,104780.85170400018,,https://polymarket.com/event/btc-updown-5m-1774755600
btc-updown-5m-1774755900,1752665,"Bitcoin Up or Down - March 28, 11:45PM-11:50PM ET",Down,1774755900,1774756200,2026-03-29T03:45:00.000Z,2026-03-29T03:50:00.000Z,true,true,false,2026-03-29T03:50:00Z,2026-03-29 03:50:26+00,Up|Down,0|1,86627.81348600012,,https://polymarket.com/event/btc-updown-5m-1774755900
btc-updown-5m-1774756200,1752677,"Bitcoin Up or Down - March 28, 11:50PM-11:55PM ET",Up,1774756200,1774756500,2026-03-29T03:50:00.000Z,2026-03-29T03:55:00.000Z,true,true,false,2026-03-29T03:55:00Z,2026-03-29 03:55:26+00,Up|Down,1|0,97507.58815899996,,https://polymarket.com/event/btc-updown-5m-1774756200
btc-updown-5m-1774756500,1752914,"Bitcoin Up or Down - March 28, 11:55PM-12:00AM ET",Down,1774756500,1774756800,2026-03-29T03:55:00.000Z,2026-03-29T04:00:00.000Z,true,true,false,2026-03-29T04:00:00Z,2026-03-29 04:00:26+00,Up|Down,0|1,80830.03036400014,,https://polymarket.com/event/btc-updown-5m-1774756500
btc-updown-5m-1774756800,1753084,"Bitcoin Up or Down - March 29, 12:00AM-12:05AM ET",Down,1774756800,1774757100,2026-03-29T04:00:00.000Z,2026-03-29T04:05:00.000Z,true,true,false,2026-03-29T04:05:00Z,2026-03-29 04:05:24+00,Up|Down,0|1,97299.25456400012,,https://polymarket.com/event/btc-updown-5m-1774756800
btc-updown-5m-1774757100,1753132,"Bitcoin Up or Down - March 29, 12:05AM-12:10AM ET",Up,1774757100,1774757400,2026-03-29T04:05:00.000Z,2026-03-29T04:10:00.000Z,true,true,false,2026-03-29T04:10:00Z,2026-03-29 04:10:24+00,Up|Down,1|0,94403.16408900026,,https://polymarket.com/event/btc-updown-5m-1774757100
btc-updown-5m-1774757400,1753139,"Bitcoin Up or Down - March 29, 12:10AM-12:15AM ET",Down,1774757400,1774757700,2026-03-29T04:10:00.000Z,2026-03-29T04:15:00.000Z,true,true,false,2026-03-29T04:15:00Z,2026-03-29 04:15:24+00,Up|Down,0|1,78982.48904899988,,https://polymarket.com/event/btc-updown-5m-1774757400
btc-updown-5m-1774757700,1753326,"Bitcoin Up or Down - March 29, 12:15AM-12:20AM ET",Down,1774757700,1774758000,2026-03-29T04:15:00.000Z,2026-03-29T04:20:00.000Z,true,true,false,2026-03-29T04:20:00Z,2026-03-29 04:20:52+00,Up|Down,0|1,91888.92758000006,,https://polymarket.com/event/btc-updown-5m-1774757700
btc-updown-5m-1774758000,1753341,"Bitcoin Up or Down - March 29, 12:20AM-12:25AM ET",Down,1774758000,1774758300,2026-03-29T04:20:00.000Z,2026-03-29T04:25:00.000Z,true,true,false,2026-03-29T04:25:00Z,2026-03-29 04:25:26+00,Up|Down,0|1,91702.44367500003,,https://polymarket.com/event/btc-updown-5m-1774758000
